fecha_hora,latitud,longitud,via,grado_severidad,tipo_siniestro,causa_probable,victima1_edad,victima1_condicion,victima1_sexo,victima1_actor_vial,victima2_edad,victima2_condicion,victima2_sexo,victima2_actor_vial,victima3_edad,victima3_condicion,victima3_sexo,victima3_actor_vial
2021-02-05 00:27:14,-4.008437,-79.176341,Ruta 35,CON_FALLECIDOS,Choque Vehicular,Visibilidad reducida,84,FALLECIDO,MUJER,MOTOCICLETA,83,FALLECIDO,HOMBRE,CICLISTA,54,LESIONADO,MUJER,CICLISTA
2021-04-15 20:53:09,-3.982582,-79.177709,Calle Quito,CON_FALLECIDOS,Accidente Laboral,Imprudencia del conductor,28,FALLECIDO,HOMBRE,CICLISTA,49,FALLECIDO,MUJER,CICLISTA,,,,
2021-08-06 09:08:48,-3.989328,-79.194387,Av. Cuxibamba,SOLO_DANOS,Colision Multiple,Distraccion (celular/radio),,,,,,,,,,,,
2021-10-11 04:31:55,-3.985160,-79.201452,Av. Reinaldo Espinosa,SOLO_DANOS,Colision Multiple,Fatiga del conductor,,,,,,,,,,,,
2021-08-09 09:23:21,-4.024522,-79.214133,Calle Azogues,CON_LESIONADOS,Caida,Exceso de velocidad,75,LESIONADO,MUJER,MOTOCICLETA,66,LESIONADO,NO_REGISTRA,MOTOCICLETA,45,LESIONADO,MUJER,MOTOCICLETA
2021-10-20 03:15:11,-4.028526,-79.195918,Calle Imbabura,SOLO_DANOS,Caida,Fatiga del conductor,,,,,,,,,,,,
2021-08-22 09:23:41,-4.031699,-79.179685,Av. Cuxibamba,SOLO_DANOS,Choque Vehicular,Factores externos,,,,,,,,,,,,
2021-06-01 13:55:29,-3.992739,-79.203712,Calle Sucre,SOLO_DANOS,Choque Vehicular,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-07-16 04:48:26,-4.019036,-79.183942,Av. Metropolitana,SOLO_DANOS,Caida,Factores externos,,,,,,,,,,,,
2021-02-04 21:22:51,-4.012438,-79.228236,Calle 10 de Agosto,SOLO_DANOS,Caida,Inobservancia de senales,,,,,,,,,,,,
2021-12-20 12:56:35,-4.005676,-79.206753,Calle Miguel Riofrio,SOLO_DANOS,Caida,Imprudencia del conductor,,,,,,,,,,,,
2021-06-02 00:43:04,-3.980854,-79.172923,Calle Mercadillo,CON_LESIONADOS,Choque Vehicular,Exceso de velocidad,30,LESIONADO,MUJER,SCOOTER,79,LESIONADO,NO_REGISTRA,OTRO,35,LESIONADO,HOMBRE,SCOOTER
2021-03-28 22:33:57,-4.021500,-79.224194,Calle Sucre,CON_FALLECIDOS,Volcamiento,Distraccion (celular/radio),39,FALLECIDO,HOMBRE,SCOOTER,21,FALLECIDO,MUJER,VEH_LIVIANO,60,LESIONADO,NO_REGISTRA,CICLISTA
2021-07-03 20:19:54,-4.021281,-79.183101,Calle Montufar,CON_LESIONADOS,Choque Vehicular,Distraccion (celular/radio),32,LESIONADO,NO_REGISTRA,SCOOTER,22,LESIONADO,MUJER,SCOOTER,49,LESIONADO,NO_REGISTRA,CICLISTA
2021-09-16 15:24:21,-4.015198,-79.225200,Calle Mercadillo,CON_FALLECIDOS,Accidente Laboral,Estado de embriaguez,72,FALLECIDO,NO_REGISTRA,SCOOTER,12,LESIONADO,NO_REGISTRA,VEH_LIVIANO,27,LESIONADO,NO_REGISTRA,MOTOCICLETA
2021-04-22 00:42:09,-3.983844,-79.219502,Av. 8 de Diciembre,CON_LESIONADOS,Colision Multiple,Fatiga del conductor,17,LESIONADO,HOMBRE,OTRO,56,LESIONADO,MUJER,SCOOTER,,,,
2021-08-23 07:50:06,-4.029285,-79.188676,Calle Imbabura,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,51,LESIONADO,NO_REGISTRA,CICLISTA,71,LESIONADO,MUJER,PEATON,,,,
2021-01-13 08:31:46,-4.025160,-79.224874,Calle Imbabura,CON_LESIONADOS,Atropellamiento,Factores externos,65,LESIONADO,HOMBRE,CICLISTA,59,LESIONADO,NO_REGISTRA,CICLISTA,5,LESIONADO,MUJER,MOTOCICLETA
2021-09-23 13:21:42,-4.021946,-79.209917,Calle Miguel Riofrio,CON_LESIONADOS,Volcamiento,Imprudencia del conductor,53,LESIONADO,NO_REGISTRA,MOTOCICLETA,40,LESIONADO,NO_REGISTRA,VEH_LIVIANO,59,LESIONADO,HOMBRE,SCOOTER
2021-07-11 10:08:31,-3.978633,-79.227324,Calle Quito,CON_LESIONADOS,Incendio,Falla mecanica,57,LESIONADO,HOMBRE,MOTOCICLETA,,,,,,,,
2021-12-17 17:14:25,-4.012423,-79.173648,Calle Imbabura,SOLO_DANOS,Incendio,Distraccion (celular/radio),,,,,,,,,,,,
2021-10-27 15:29:06,-3.999436,-79.222823,Calle Imbabura,CON_FALLECIDOS,Volcamiento,Mal estado de la via,22,FALLECIDO,HOMBRE,VEH_LIVIANO,45,LESIONADO,MUJER,PEATON,65,LESIONADO,NO_REGISTRA,PEATON
2021-06-07 19:38:28,-4.005901,-79.173711,Calle Imbabura,CON_FALLECIDOS,Caida,Fatiga del conductor,60,FALLECIDO,NO_REGISTRA,CICLISTA,27,FALLECIDO,NO_REGISTRA,SCOOTER,41,LESIONADO,HOMBRE,MOTOCICLETA
2021-10-03 21:28:25,-3.988829,-79.176999,Calle Quito,CON_FALLECIDOS,Accidente Laboral,Estado de embriaguez,83,FALLECIDO,MUJER,PEATON,28,FALLECIDO,NO_REGISTRA,CICLISTA,36,LESIONADO,MUJER,OTRO
2021-06-09 13:02:30,-4.000954,-79.220923,Av. Metropolitana,CON_FALLECIDOS,Colision Multiple,Estado de embriaguez,64,FALLECIDO,HOMBRE,VEH_LIVIANO,18,LESIONADO,NO_REGISTRA,VEH_LIVIANO,,,,
2021-05-01 23:32:05,-4.007834,-79.202680,Av. Rosa Hermosa,SOLO_DANOS,Incendio,Exceso de velocidad,,,,,,,,,,,,
2021-06-29 11:20:58,-4.018174,-79.182452,Calle Sucre,CON_LESIONADOS,Caida,Via resbaladiza o mojada,5,LESIONADO,NO_REGISTRA,MOTOCICLETA,18,LESIONADO,HOMBRE,CICLISTA,,,,
2021-08-07 09:54:21,-4.023943,-79.222205,Av. Universitaria,CON_FALLECIDOS,Colision Multiple,Distraccion (celular/radio),79,FALLECIDO,NO_REGISTRA,MOTOCICLETA,71,LESIONADO,NO_REGISTRA,VEH_LIVIANO,,,,
2021-06-19 18:52:10,-4.008293,-79.213694,Av. 8 de Diciembre,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2021-11-15 20:19:12,-4.010326,-79.175594,Calle Saraguro,CON_LESIONADOS,Choque Vehicular,Imprudencia del conductor,63,LESIONADO,HOMBRE,CICLISTA,80,LESIONADO,HOMBRE,VEH_LIVIANO,,,,
2021-07-02 07:38:56,-4.005714,-79.222369,Av. 8 de Diciembre,SOLO_DANOS,Atropellamiento,Fatiga del conductor,,,,,,,,,,,,
2021-12-16 22:55:06,-3.994092,-79.198305,Av. 8 de Diciembre,SOLO_DANOS,Choque Vehicular,Factores externos,,,,,,,,,,,,
2021-01-19 14:36:34,-3.999272,-79.200340,Ruta 35,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2021-12-17 01:12:35,-3.996265,-79.214856,Av. Universitaria,SOLO_DANOS,Caida,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-12-21 11:39:26,-4.015612,-79.209729,Av. Orillas del Zamora,SOLO_DANOS,Incendio,Inobservancia de senales,,,,,,,,,,,,
2021-05-13 17:49:01,-3.995869,-79.199455,Calle Montufar,CON_LESIONADOS,Accidente Laboral,Distraccion (celular/radio),22,LESIONADO,MUJER,CICLISTA,76,LESIONADO,NO_REGISTRA,VEH_LIVIANO,,,,
2021-08-22 16:47:05,-3.977394,-79.214742,Av. Rosa Hermosa,CON_LESIONADOS,Volcamiento,Equipo de seguridad deficiente,26,LESIONADO,HOMBRE,PEATON,45,LESIONADO,NO_REGISTRA,OTRO,21,LESIONADO,HOMBRE,MOTOCICLETA
2021-03-29 02:39:16,-4.026807,-79.226556,Calle Imbabura,CON_FALLECIDOS,Incendio,Exceso de velocidad,38,FALLECIDO,MUJER,CICLISTA,21,FALLECIDO,HOMBRE,OTRO,78,LESIONADO,HOMBRE,VEH_LIVIANO
2021-10-09 11:43:00,-4.028686,-79.196203,Calle Miguel Riofrio,SOLO_DANOS,Caida,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-04-06 10:16:12,-4.016057,-79.180879,Calle Azogues,CON_FALLECIDOS,Colision Multiple,Via resbaladiza o mojada,41,FALLECIDO,HOMBRE,PEATON,77,FALLECIDO,MUJER,CICLISTA,,,,
2021-10-12 09:02:45,-3.978844,-79.197069,Av. Reinaldo Espinosa,SOLO_DANOS,Colision Multiple,Fatiga del conductor,,,,,,,,,,,,
2021-04-11 13:59:37,-3.996351,-79.189329,Av. Manuel Agustin Aguirre,CON_LESIONADOS,Atropellamiento,Inobservancia de senales,70,LESIONADO,NO_REGISTRA,CICLISTA,74,LESIONADO,MUJER,MOTOCICLETA,,,,
2021-03-16 17:29:55,-4.017700,-79.200033,Av. 8 de Diciembre,CON_FALLECIDOS,Colision Multiple,Exceso de velocidad,40,FALLECIDO,MUJER,VEH_LIVIANO,42,LESIONADO,HOMBRE,CICLISTA,,,,
2021-10-10 01:31:51,-4.004988,-79.198360,Calle Azogues,SOLO_DANOS,Volcamiento,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-07-10 03:11:07,-3.979663,-79.183484,Av. Pio Jaramillo,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,48,LESIONADO,HOMBRE,OTRO,74,LESIONADO,HOMBRE,CICLISTA,80,LESIONADO,MUJER,SCOOTER
2021-04-16 09:00:34,-4.013723,-79.203136,Calle Saraguro,CON_LESIONADOS,Choque Vehicular,Exceso de velocidad,73,LESIONADO,NO_REGISTRA,CICLISTA,73,LESIONADO,MUJER,PEATON,50,LESIONADO,HOMBRE,CICLISTA
2021-03-06 13:06:15,-4.012770,-79.195801,Calle Imbabura,SOLO_DANOS,Choque Vehicular,Via resbaladiza o mojada,,,,,,,,,,,,
2021-03-16 13:52:08,-4.014115,-79.185416,Calle Colon,CON_LESIONADOS,Choque Vehicular,Factores externos,41,LESIONADO,HOMBRE,PEATON,,,,,,,,
2021-04-28 22:34:28,-4.021478,-79.172112,Calle Mercadillo,CON_LESIONADOS,Choque Vehicular,Visibilidad reducida,50,LESIONADO,NO_REGISTRA,OTRO,80,LESIONADO,NO_REGISTRA,PEATON,68,LESIONADO,HOMBRE,OTRO
2021-08-16 06:25:47,-3.985734,-79.200180,Calle Saraguro,CON_FALLECIDOS,Colision Multiple,Factores externos,18,FALLECIDO,NO_REGISTRA,CICLISTA,31,LESIONADO,NO_REGISTRA,MOTOCICLETA,67,LESIONADO,HOMBRE,PEATON
2021-05-19 17:21:31,-4.035125,-79.225243,Calle Imbabura,CON_LESIONADOS,Volcamiento,Inobservancia de senales,60,LESIONADO,MUJER,SCOOTER,38,LESIONADO,HOMBRE,MOTOCICLETA,,,,
2021-01-25 03:51:02,-3.999242,-79.186051,Av. 8 de Diciembre,SOLO_DANOS,Choque Vehicular,Inobservancia de senales,,,,,,,,,,,,
2021-09-28 14:34:55,-4.016329,-79.197460,Calle Quito,CON_LESIONADOS,Colision Multiple,Visibilidad reducida,71,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2021-10-01 22:35:25,-3.989878,-79.201383,Av. Isidro Ayora,SOLO_DANOS,Incendio,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-07-02 19:29:53,-4.034830,-79.229577,Ruta 35,SOLO_DANOS,Volcamiento,Visibilidad reducida,,,,,,,,,,,,
2021-07-24 11:36:22,-4.030092,-79.221647,Av. Isidro Ayora,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2021-03-26 10:51:41,-3.995058,-79.215176,Calle Mercadillo,CON_FALLECIDOS,Caida,Imprudencia del conductor,73,FALLECIDO,NO_REGISTRA,SCOOTER,62,FALLECIDO,MUJER,VEH_LIVIANO,32,LESIONADO,HOMBRE,CICLISTA
2021-12-24 16:29:39,-4.000519,-79.223842,Av. Reinaldo Espinosa,CON_FALLECIDOS,Accidente Laboral,Visibilidad reducida,29,FALLECIDO,MUJER,OTRO,55,FALLECIDO,HOMBRE,SCOOTER,,,,
2021-06-15 07:07:11,-4.013673,-79.193884,Calle Saraguro,SOLO_DANOS,Atropellamiento,Imprudencia del conductor,,,,,,,,,,,,
2021-01-10 01:17:05,-4.003130,-79.196415,Calle Mercadillo,CON_FALLECIDOS,Volcamiento,Distraccion (celular/radio),77,FALLECIDO,MUJER,PEATON,22,FALLECIDO,HOMBRE,OTRO,,,,
2021-01-13 03:19:07,-4.032376,-79.197874,Av. Universitaria,SOLO_DANOS,Atropellamiento,Visibilidad reducida,,,,,,,,,,,,
2021-07-12 08:55:28,-3.985585,-79.217391,Av. Pio Jaramillo,CON_LESIONADOS,Atropellamiento,Via resbaladiza o mojada,31,LESIONADO,NO_REGISTRA,OTRO,51,LESIONADO,NO_REGISTRA,PEATON,,,,
2021-07-03 02:37:25,-3.980221,-79.224529,Av. Reinaldo Espinosa,SOLO_DANOS,Volcamiento,Distraccion (celular/radio),77,LESIONADO,NO_REGISTRA,OTRO,,,,,,,,
2021-05-15 22:47:09,-4.017067,-79.204635,Av. Isidro Ayora,SOLO_DANOS,Choque Vehicular,Inobservancia de senales,,,,,,,,,,,,
2021-04-02 04:14:00,-4.000110,-79.209767,Calle Montufar,SOLO_DANOS,Choque Vehicular,Falla mecanica,,,,,,,,,,,,
2021-07-22 00:57:05,-3.977682,-79.210250,Calle Quito,SOLO_DANOS,Atropellamiento,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-08-04 11:02:32,-4.003262,-79.184756,Av. Orillas del Zamora,CON_LESIONADOS,Colision Multiple,Imprudencia del conductor,38,LESIONADO,MUJER,CICLISTA,59,LESIONADO,MUJER,SCOOTER,,,,
2021-08-19 05:59:13,-3.996172,-79.218030,Calle Rocafuerte,CON_FALLECIDOS,Accidente Laboral,Fatiga del conductor,67,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,66,FALLECIDO,NO_REGISTRA,MOTOCICLETA,60,LESIONADO,MUJER,VEH_LIVIANO
2021-05-18 04:09:05,-4.002274,-79.225989,Calle 10 de Agosto,SOLO_DANOS,Incendio,Falla mecanica,,,,,,,,,,,,
2021-02-22 02:02:43,-3.980448,-79.208493,Ruta 35,CON_LESIONADOS,Choque Vehicular,Distraccion (celular/radio),79,LESIONADO,MUJER,SCOOTER,57,LESIONADO,MUJER,CICLISTA,72,LESIONADO,NO_REGISTRA,CICLISTA
2021-02-09 11:45:35,-4.036197,-79.201983,Calle Colon,CON_FALLECIDOS,Incendio,Via resbaladiza o mojada,54,FALLECIDO,HOMBRE,OTRO,48,FALLECIDO,NO_REGISTRA,PEATON,,,,
2021-10-15 09:20:41,-4.006253,-79.183788,Calle Mercadillo,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,37,LESIONADO,HOMBRE,PEATON,77,LESIONADO,MUJER,OTRO,65,LESIONADO,HOMBRE,PEATON
2021-12-03 09:44:46,-4.024210,-79.214365,Via Loja - Catamayo,SOLO_DANOS,Choque Vehicular,Inobservancia de senales,,,,,,,,,,,,
2021-02-08 13:01:11,-4.019508,-79.171412,Av. Cuxibamba,CON_LESIONADOS,Incendio,Estado de embriaguez,73,LESIONADO,MUJER,OTRO,,,,,,,,
2021-12-31 10:11:15,-3.996841,-79.228868,Calle Sucre,CON_FALLECIDOS,Accidente Laboral,Inobservancia de senales,26,FALLECIDO,NO_REGISTRA,OTRO,54,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,68,LESIONADO,MUJER,PEATON
2021-05-18 16:48:43,-4.016192,-79.203679,Av. Metropolitana,SOLO_DANOS,Colision Multiple,Visibilidad reducida,,,,,,,,,,,,
2021-08-24 00:22:22,-4.004190,-79.198686,Via Loja - Catamayo,SOLO_DANOS,Caida,Estado de embriaguez,,,,,,,,,,,,
2021-12-10 15:43:40,-3.977715,-79.209418,Av. Universitaria,CON_LESIONADOS,Volcamiento,Mal estado de la via,17,LESIONADO,MUJER,VEH_LIVIANO,,,,,,,,
2021-10-27 14:31:48,-4.006408,-79.196838,Calle Sucre,SOLO_DANOS,Colision Multiple,Inobservancia de senales,,,,,,,,,,,,
2021-12-18 23:08:05,-4.031734,-79.176411,Calle Ramon Borrero,SOLO_DANOS,Atropellamiento,Via resbaladiza o mojada,,,,,,,,,,,,
2021-02-04 10:56:48,-3.998277,-79.209945,Av. 8 de Diciembre,SOLO_DANOS,Accidente Laboral,Mal estado de la via,,,,,,,,,,,,
2021-07-23 04:43:55,-3.980969,-79.188448,Av. Universitaria,SOLO_DANOS,Incendio,Distraccion (celular/radio),,,,,,,,,,,,
2021-08-11 10:06:18,-4.025964,-79.203553,Calle 10 de Agosto,CON_FALLECIDOS,Atropellamiento,Falla mecanica,51,FALLECIDO,MUJER,VEH_LIVIANO,,,,,,,,
2021-01-15 01:50:06,-4.036259,-79.189031,Av. Manuel Agustin Aguirre,SOLO_DANOS,Volcamiento,Exceso de velocidad,,,,,,,,,,,,
2021-02-09 20:58:10,-4.020177,-79.200620,Av. Reinaldo Espinosa,CON_FALLECIDOS,Caida,Equipo de seguridad deficiente,62,FALLECIDO,MUJER,OTRO,31,FALLECIDO,HOMBRE,PEATON,,,,
2021-02-14 14:21:50,-3.998644,-79.180832,Calle Sucre,CON_FALLECIDOS,Atropellamiento,Falla mecanica,70,FALLECIDO,NO_REGISTRA,MOTOCICLETA,,,,,,,,
2021-07-27 18:57:20,-4.000481,-79.173115,Calle Ramon Borrero,CON_FALLECIDOS,Caida,Fatiga del conductor,50,FALLECIDO,NO_REGISTRA,OTRO,6,LESIONADO,MUJER,MOTOCICLETA,,,,
2021-12-25 04:24:53,-4.005221,-79.196912,Av. Orillas del Zamora,CON_LESIONADOS,Colision Multiple,Distraccion (celular/radio),79,LESIONADO,MUJER,CICLISTA,30,LESIONADO,MUJER,CICLISTA,47,LESIONADO,NO_REGISTRA,CICLISTA
2021-04-19 16:03:52,-4.008208,-79.187092,Av. Reinaldo Espinosa,CON_LESIONADOS,Atropellamiento,Estado de embriaguez,31,LESIONADO,MUJER,CICLISTA,,,,,,,,
2021-07-10 15:33:51,-4.010221,-79.187883,Av. Metropolitana,CON_LESIONADOS,Caida,Equipo de seguridad deficiente,21,LESIONADO,NO_REGISTRA,CICLISTA,73,LESIONADO,NO_REGISTRA,OTRO,,,,
2021-04-01 23:42:35,-4.008257,-79.172263,Av. Isidro Ayora,SOLO_DANOS,Choque Vehicular,Fatiga del conductor,,,,,,,,,,,,
2021-11-22 20:21:33,-4.019473,-79.211991,Av. Orillas del Zamora,CON_LESIONADOS,Volcamiento,Imprudencia del conductor,68,LESIONADO,NO_REGISTRA,MOTOCICLETA,72,LESIONADO,NO_REGISTRA,OTRO,,,,
2021-07-14 04:09:17,-4.028226,-79.201683,Calle Quito,SOLO_DANOS,Caida,Mal estado de la via,,,,,,,,,,,,
2021-06-06 13:30:19,-3.997997,-79.179330,Calle Rocafuerte,CON_FALLECIDOS,Atropellamiento,Distraccion (celular/radio),20,FALLECIDO,MUJER,VEH_LIVIANO,75,FALLECIDO,HOMBRE,SCOOTER,29,LESIONADO,NO_REGISTRA,CICLISTA
2021-10-16 01:40:38,-4.036397,-79.185992,Calle Montufar,CON_LESIONADOS,Caida,Factores externos,38,LESIONADO,NO_REGISTRA,CICLISTA,,,,,,,,
2021-11-09 18:33:45,-3.992894,-79.180796,Calle Montufar,SOLO_DANOS,Accidente Laboral,Imprudencia del conductor,,,,,,,,,,,,
2021-01-17 18:10:49,-4.000795,-79.181259,Calle 18 de Noviembre,SOLO_DANOS,Atropellamiento,Imprudencia del conductor,,,,,,,,,,,,
2021-10-14 18:56:32,-4.003041,-79.223626,Calle Montufar,CON_LESIONADOS,Accidente Laboral,Visibilidad reducida,24,LESIONADO,HOMBRE,PEATON,,,,,,,,
2021-07-18 21:23:23,-4.008916,-79.202857,Av. Metropolitana,CON_LESIONADOS,Incendio,Equipo de seguridad deficiente,55,LESIONADO,HOMBRE,OTRO,,,,,,,,
2021-04-26 12:55:24,-4.013719,-79.221945,Av. Reinaldo Espinosa,CON_LESIONADOS,Volcamiento,Factores externos,7,LESIONADO,MUJER,CICLISTA,48,LESIONADO,HOMBRE,VEH_LIVIANO,74,LESIONADO,HOMBRE,CICLISTA
2021-05-19 17:23:14,-4.017329,-79.183189,Calle Colon,SOLO_DANOS,Colision Multiple,Falla mecanica,,,,,,,,,,,,
2021-09-03 12:05:11,-3.993721,-79.188728,Av. Pio Jaramillo,CON_FALLECIDOS,Choque Vehicular,Distraccion (celular/radio),46,FALLECIDO,NO_REGISTRA,PEATON,,,,,,,,
2021-02-02 13:30:53,-4.018081,-79.204041,Av. Rosa Hermosa,CON_LESIONADOS,Choque Vehicular,Via resbaladiza o mojada,78,LESIONADO,MUJER,SCOOTER,55,LESIONADO,HOMBRE,OTRO,,,,
2021-04-27 21:21:55,-4.002048,-79.215372,Calle Colon,SOLO_DANOS,Accidente Laboral,Mal estado de la via,,,,,,,,,,,,
2021-04-10 23:27:12,-3.996241,-79.211809,Av. Gran Colombia,CON_FALLECIDOS,Atropellamiento,Distraccion (celular/radio),82,FALLECIDO,NO_REGISTRA,PEATON,50,FALLECIDO,MUJER,MOTOCICLETA,,,,
2021-04-21 02:27:37,-3.977685,-79.200667,Calle Miguel Riofrio,CON_FALLECIDOS,Incendio,Equipo de seguridad deficiente,30,FALLECIDO,HOMBRE,MOTOCICLETA,17,LESIONADO,NO_REGISTRA,PEATON,69,LESIONADO,HOMBRE,VEH_LIVIANO
2021-10-24 18:08:44,-4.002379,-79.223633,Calle Bolivar,CON_LESIONADOS,Atropellamiento,Imprudencia del conductor,7,LESIONADO,MUJER,CICLISTA,,,,,,,,
2021-07-13 03:18:27,-4.000377,-79.219704,Calle Sucre,CON_LESIONADOS,Atropellamiento,Factores externos,9,LESIONADO,NO_REGISTRA,MOTOCICLETA,,,,,,,,
2021-03-26 15:25:28,-4.025309,-79.200459,Calle Imbabura,CON_LESIONADOS,Volcamiento,Via resbaladiza o mojada,77,LESIONADO,MUJER,PEATON,,,,,,,,
2021-12-22 10:19:10,-3.980903,-79.226610,Av. Pio Jaramillo,SOLO_DANOS,Atropellamiento,Exceso de velocidad,,,,,,,,,,,,
2021-03-01 19:30:28,-4.013396,-79.177126,Calle Ramon Borrero,SOLO_DANOS,Accidente Laboral,Inobservancia de senales,,,,,,,,,,,,
2021-12-05 18:05:45,-4.021070,-79.190575,Calle 18 de Noviembre,SOLO_DANOS,Volcamiento,Distraccion (celular/radio),,,,,,,,,,,,
2021-01-30 22:45:25,-4.032002,-79.188866,Av. Gran Colombia,CON_LESIONADOS,Accidente Laboral,Via resbaladiza o mojada,68,LESIONADO,MUJER,CICLISTA,,,,,,,,
2021-12-26 02:27:34,-4.022575,-79.220005,Via Loja - Catamayo,SOLO_DANOS,Colision Multiple,Distraccion (celular/radio),53,LESIONADO,HOMBRE,SCOOTER,,,,,,,,
2021-04-02 17:59:36,-3.978089,-79.184763,Calle Ramon Borrero,SOLO_DANOS,Atropellamiento,Imprudencia del conductor,,,,,,,,,,,,
2021-01-24 02:33:51,-4.025602,-79.221718,Av. Orillas del Zamora,SOLO_DANOS,Atropellamiento,Inobservancia de senales,,,,,,,,,,,,
2021-12-25 20:19:14,-4.023675,-79.189384,Calle 10 de Agosto,CON_FALLECIDOS,Incendio,Equipo de seguridad deficiente,33,FALLECIDO,HOMBRE,PEATON,,,,,,,,
2021-07-28 04:07:45,-4.004566,-79.180475,Calle 10 de Agosto,SOLO_DANOS,Volcamiento,Equipo de seguridad deficiente,,,,,,,,,,,,
2021-10-11 21:08:58,-3.997173,-79.221661,Calle 18 de Noviembre,CON_FALLECIDOS,Volcamiento,Inobservancia de senales,72,FALLECIDO,HOMBRE,SCOOTER,37,LESIONADO,HOMBRE,SCOOTER,31,LESIONADO,NO_REGISTRA,CICLISTA
2021-03-05 04:48:50,-3.982568,-79.191681,Av. Gran Colombia,CON_FALLECIDOS,Incendio,Factores externos,61,FALLECIDO,NO_REGISTRA,PEATON,37,FALLECIDO,MUJER,VEH_LIVIANO,34,LESIONADO,HOMBRE,CICLISTA
2021-04-22 14:42:08,-4.016967,-79.205544,Calle Bolivar,CON_LESIONADOS,Incendio,Equipo de seguridad deficiente,37,LESIONADO,HOMBRE,PEATON,62,LESIONADO,HOMBRE,VEH_LIVIANO,26,LESIONADO,HOMBRE,OTRO
2021-11-01 23:18:04,-3.991303,-79.189525,Av. Universitaria,SOLO_DANOS,Colision Multiple,Mal estado de la via,,,,,,,,,,,,
2021-07-22 22:31:55,-3.981018,-79.198143,Av. Gran Colombia,CON_FALLECIDOS,Volcamiento,Factores externos,73,FALLECIDO,HOMBRE,SCOOTER,39,LESIONADO,HOMBRE,PEATON,,,,
2021-01-26 01:44:46,-4.033540,-79.210671,Calle Bolivar,CON_LESIONADOS,Accidente Laboral,Factores externos,24,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2021-05-25 07:47:06,-4.015752,-79.226733,Av. Manuel Agustin Aguirre,CON_LESIONADOS,Choque Vehicular,Visibilidad reducida,34,LESIONADO,HOMBRE,CICLISTA,40,LESIONADO,NO_REGISTRA,CICLISTA,,,,
2021-09-05 17:32:14,-4.032733,-79.210934,Av. Universitaria,CON_FALLECIDOS,Atropellamiento,Inobservancia de senales,80,FALLECIDO,HOMBRE,SCOOTER,40,LESIONADO,MUJER,VEH_LIVIANO,,,,
2021-06-04 17:13:50,-3.983671,-79.174155,Av. Gran Colombia,CON_LESIONADOS,Volcamiento,Equipo de seguridad deficiente,15,LESIONADO,NO_REGISTRA,OTRO,,,,,,,,
2021-09-03 15:30:35,-3.990265,-79.184543,Calle Azogues,CON_FALLECIDOS,Choque Vehicular,Inobservancia de senales,79,FALLECIDO,NO_REGISTRA,OTRO,,,,,,,,
2021-11-20 02:10:35,-4.035560,-79.189958,Calle Azogues,SOLO_DANOS,Caida,Distraccion (celular/radio),,,,,,,,,,,,
2021-08-28 13:17:15,-4.017089,-79.217279,Av. Orillas del Zamora,CON_FALLECIDOS,Atropellamiento,Visibilidad reducida,84,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,,,,,,,,
2021-01-30 10:36:10,-4.024403,-79.200417,Calle Ramon Borrero,SOLO_DANOS,Volcamiento,Fatiga del conductor,,,,,,,,,,,,
2021-07-20 06:22:00,-3.980167,-79.220585,Av. Reinaldo Espinosa,CON_FALLECIDOS,Accidente Laboral,Mal estado de la via,39,FALLECIDO,MUJER,OTRO,57,FALLECIDO,HOMBRE,CICLISTA,,,,
2021-09-03 16:36:46,-3.993581,-79.196532,Calle Colon,CON_FALLECIDOS,Colision Multiple,Estado de embriaguez,25,FALLECIDO,MUJER,OTRO,,,,,,,,
2021-06-17 00:16:33,-4.001514,-79.220031,Calle Imbabura,SOLO_DANOS,Colision Multiple,Exceso de velocidad,,,,,,,,,,,,
2021-10-13 10:52:12,-3.996052,-79.205910,Av. Reinaldo Espinosa,CON_FALLECIDOS,Colision Multiple,Distraccion (celular/radio),22,FALLECIDO,HOMBRE,CICLISTA,35,FALLECIDO,HOMBRE,MOTOCICLETA,17,LESIONADO,MUJER,OTRO
2021-08-09 08:34:53,-4.034658,-79.198291,Calle Ramon Borrero,CON_FALLECIDOS,Caida,Visibilidad reducida,67,FALLECIDO,NO_REGISTRA,OTRO,59,LESIONADO,MUJER,SCOOTER,65,LESIONADO,NO_REGISTRA,SCOOTER
